user_id,R,F,M,recency,freq,monetary,segment
109013,3,2,2,42,5,816.5600000000001,一般
109015,3,5,5,47,14,2738.55,潜力客户
109016,4,3,3,16,7,1371.44,保持关系
109017,3,4,2,39,8,1093.48,成长客户
109018,1,1,1,130,2,566.76,流失
109019,2,4,3,66,8,1754.98,成长客户
109020,4,5,5,22,15,3228.39,高价值
109021,2,4,4,60,8,2493.35,成长客户
109022,4,3,4,14,7,2481.82,保持关系
109023,3,3,3,35,7,1563.04,成长客户
109024,5,5,5,6,13,4131.41,高价值
109025,3,5,5,42,12,2963.73,潜力客户
109026,4,4,2,13,9,1099.54,保持关系
109027,2,1,4,58,3,2036.1599999999999,成长客户
109028,4,5,3,20,12,1860.75,保持关系
109029,3,5,5,34,13,3064.02,潜力客户
109030,5,3,2,10,7,916.65,保持关系
109031,3,5,4,35,11,2509.27,潜力客户
109032,3,2,2,48,5,762.92,一般
109033,4,4,5,28,8,3734.49,高价值
109034,3,5,5,40,15,3425.15,潜力客户
109035,5,4,4,3,10,1901.39,高价值
109036,5,4,5,9,9,3290.29,高价值
109037,2,4,4,64,9,2356.29,成长客户
109038,1,2,2,110,5,829.25,流失
109039,2,3,4,69,6,1889.01,成长客户
109040,5,4,2,9,10,1104.07,保持关系
109041,2,2,2,88,4,814.55,预流失
109042,4,2,2,27,4,867.5699999999999,一般
109043,5,4,5,6,10,4448.13,高价值
109044,2,3,4,72,7,1893.77,成长客户
109045,4,4,3,20,9,1715.16,保持关系
109046,1,1,1,296,1,117.01,流失
109047,4,5,5,14,15,2738.5699999999997,高价值
109048,2,2,2,87,4,1080.9,预流失
109049,4,5,5,14,14,2824.32,高价值
109050,5,4,3,11,8,1881.06,保持关系
109051,1,1,1,113,1,171.17,流失
109052,2,2,1,57,5,430.48,预流失
109053,1,1,1,120,1,132.16,流失
109054,2,4,3,91,9,1398.2,成长客户
109055,2,3,4,69,6,2377.27,成长客户
109057,1,1,1,266,1,218.42,流失
109058,4,3,4,27,7,2420.37,保持关系
109059,1,3,2,137,6,1056.36,成长客户
109060,4,4,3,22,10,1307.68,保持关系
109061,5,4,4,5,9,2705.8100000000004,高价值
109062,3,4,4,38,10,2688.2799999999997,潜力客户
109063,5,2,1,9,4,595.66,一般
109064,4,1,2,18,2,909.05,一般
109065,5,3,3,9,7,1679.86,保持关系
109066,4,4,4,16,9,2305.61,高价值
109067,3,1,1,34,3,347.31,一般
109068,3,4,4,41,9,2259.14,潜力客户
109069,1,3,2,102,6,1050.77,成长客户
109070,3,2,1,33,5,544.59,一般
109071,5,5,5,11,13,3611.81,高价值
109072,1,3,4,99,6,2664.33,成长客户
109073,1,1,1,165,1,231.64,流失
109074,1,1,2,112,3,843.8199999999999,流失
109075,3,2,2,37,4,1116.68,一般
109076,5,1,1,9,2,202.18,一般
109078,4,5,4,23,11,2273.15,高价值
109079,4,5,5,15,15,2985.7599999999998,高价值
109080,5,4,4,3,9,1997.93,高价值
109081,4,3,2,15,7,887.61,保持关系
109083,2,2,1,98,5,465.75,预流失
109084,3,3,4,32,7,2568.75,潜力客户
109085,2,3,4,80,6,2108.62,成长客户
109086,3,3,2,42,6,944.06,成长客户
109087,5,2,3,6,4,1498.77,成长客户
109089,5,5,5,12,14,3972.06,高价值
109090,3,5,5,36,17,4428.66,潜力客户
109091,4,2,2,19,5,1192.09,一般
109092,1,1,2,167,3,1019.5699999999999,流失
109093,3,4,5,42,9,3701.92,潜力客户
109094,3,2,3,51,4,1730.89,成长客户
109095,3,2,2,32,4,695.49,一般
109096,2,1,4,96,3,2040.4099999999999,成长客户
109097,1,1,1,354,1,460.71,流失
109098,2,4,4,78,10,1923.64,成长客户
109099,2,3,4,85,6,2441.14,成长客户
109100,2,3,2,62,6,1167.58,成长客户
109101,4,5,5,18,13,4557.99,高价值
109102,2,3,3,93,7,1460.63,成长客户
109103,5,4,2,6,9,953.55,保持关系
109104,2,2,2,70,4,1039.13,预流失
109105,3,2,2,47,5,928.42,一般
109106,5,3,2,11,6,759.4000000000001,保持关系
109107,2,3,4,74,7,1990.22,成长客户
109108,1,2,4,129,4,2564.56,成长客户
109109,5,4,4,7,8,2076.62,高价值
109110,2,4,3,54,9,1709.96,成长客户
109111,4,3,2,13,7,840.49,保持关系
109112,1,1,2,99,2,1119.89,流失
109113,2,2,3,92,5,1598.26,成长客户
109114,3,1,1,45,3,455.9,一般
109115,5,5,5,1,13,2948.33,高价值
109116,3,1,3,36,3,1618.15,成长客户
109117,1,2,3,151,4,1635.05,成长客户
109118,3,1,1,42,3,390.42,一般
109119,1,1,1,125,1,59.07,流失
109120,1,1,1,324,1,81.93,流失
109121,4,3,2,13,7,1087.32,保持关系
109122,1,3,1,110,6,565.76,成长客户
109123,3,2,1,45,4,381.83,一般
109125,5,5,5,7,15,3647.73,高价值
109126,5,4,3,11,10,1623.1499999999999,保持关系
109127,2,1,1,58,3,234.4,预流失
109128,1,1,1,208,1,189.41,流失
109129,2,4,5,92,8,3237.91,成长客户
109130,1,1,1,320,1,103.75,流失
109131,3,2,3,35,4,1478.66,成长客户
109132,4,2,3,26,4,1284.6799999999998,成长客户
109133,5,2,4,5,5,2007.5100000000002,潜力客户
109134,2,5,4,59,11,2611.22,成长客户
109135,4,3,3,26,7,1515.25,保持关系
109136,2,1,1,87,3,171.87,预流失
109137,5,4,3,3,9,1256.58,保持关系
109138,4,5,4,27,18,2687.46,高价值
109139,3,1,1,37,1,273.66,一般
109140,4,4,4,22,8,2387.3,高价值
109141,1,1,3,129,3,1467.25,成长客户
109142,4,3,2,19,7,1066.1599999999999,保持关系
109143,1,2,2,103,4,1066.09,流失
109144,3,1,1,33,2,660.79,一般
109145,3,2,2,37,5,817.3199999999999,一般
109146,1,1,1,140,1,208.51,流失
109147,1,1,1,191,1,101.59,流失
109148,5,3,2,5,7,1004.1800000000001,保持关系
109149,5,4,4,2,9,2154.58,高价值
109150,2,2,2,85,4,713.69,预流失
109152,3,2,2,36,4,1045.17,一般
109153,1,1,1,146,1,140.67,流失
109154,3,3,3,44,7,1566.09,成长客户
109155,1,2,4,101,5,2614.15,成长客户
109158,2,1,1,92,3,460.96,预流失
109159,1,1,1,197,1,89.78,流失
109160,1,1,1,131,1,199.01,流失
109161,4,5,5,20,12,3530.68,高价值
109162,1,3,3,100,7,1396.79,成长客户
109163,1,1,1,236,2,124.28,流失
109164,3,1,1,32,3,249.2,一般
109165,1,2,2,144,4,869.95,流失
109166,3,3,1,52,6,634.6600000000001,成长客户
109167,1,3,3,145,7,1695.16,成长客户
109168,3,5,5,52,13,4348.25,潜力客户
109169,1,2,3,131,4,1432.1000000000001,成长客户
109170,1,1,1,257,1,87.28,流失
109171,5,2,1,3,4,553.06,一般
109172,3,3,2,43,6,1166.82,成长客户
109173,1,1,2,121,3,1217.3200000000002,流失
109175,4,4,4,15,8,2091.73,高价值
109176,1,2,1,107,4,398.44,流失
109177,1,1,1,121,1,110.99,流失
109178,5,4,5,5,9,3893.77,高价值
109179,3,5,3,34,12,1461.99,成长客户
109180,4,5,5,23,19,4575.41,高价值
109181,1,1,1,328,3,459.57,流失
109182,2,4,4,85,10,2667.1,成长客户
109183,2,5,4,80,13,2304.32,成长客户
109184,3,5,5,49,11,3353.01,潜力客户
109185,5,3,3,5,7,1768.01,保持关系
109186,4,1,2,27,2,1161.69,一般
109187,5,5,5,4,13,3967.8999999999996,高价值
109188,5,1,1,4,3,370.61,一般
109189,4,4,3,22,10,1655.55,保持关系
109190,3,5,5,30,12,3265.73,潜力客户
109191,3,1,1,45,3,457.20000000000005,一般
109192,2,4,5,64,10,3974.91,成长客户
109193,1,2,2,176,5,934.94,流失
109194,1,1,2,133,3,805.4,流失
109195,3,1,1,35,3,346.78000000000003,一般
109196,4,4,4,14,10,2229.46,高价值
109197,4,4,4,24,8,1888.96,高价值
109198,2,4,4,77,8,2656.91,成长客户
109199,4,3,4,27,6,1893.53,保持关系
109200,4,4,4,24,10,2230.23,高价值
109201,3,1,1,33,3,439.45000000000005,一般
109202,4,5,4,20,11,2110.56,高价值
109203,1,3,2,120,6,1134.15,成长客户
109204,2,2,3,95,5,1626.4099999999999,成长客户
109205,2,5,5,55,14,3015.8399999999997,成长客户
109206,3,3,4,38,7,2593.5,潜力客户
109207,4,4,5,19,9,2805.95,高价值
109208,4,5,4,20,12,2316.46,高价值
109209,2,2,2,63,4,1052.96,预流失
109210,4,2,2,19,4,670.85,一般
109211,4,5,5,28,12,3772.6400000000003,高价值
109212,3,5,5,31,11,3867.15,潜力客户
109213,4,4,3,24,8,1630.43,保持关系
109214,5,3,4,11,7,2503.55,保持关系
109215,2,4,4,91,9,2474.24,成长客户
109216,1,3,3,116,6,1338.46,成长客户
109217,1,1,1,169,2,137.66,流失
109218,5,5,5,1,15,5135.18,高价值
109219,2,4,3,72,8,1517.56,成长客户
109220,1,3,2,108,6,1032.65,成长客户
109221,3,2,3,40,4,1322.98,成长客户
109223,2,2,4,71,5,2134.7599999999998,成长客户
109224,5,4,5,2,10,4269.68,高价值
109225,3,5,5,35,17,2751.97,潜力客户
109226,5,5,5,4,14,4060.03,高价值
109227,5,3,2,9,7,885.3199999999999,保持关系
109228,4,2,2,22,4,1142.95,一般
109229,4,5,5,20,14,4968.4800000000005,高价值
109230,3,3,3,37,6,1665.25,成长客户
109231,4,4,5,25,8,4642.969999999999,高价值
109232,4,5,5,27,14,4206.5,高价值
109233,5,4,2,12,8,1057.3,保持关系
109234,3,4,5,33,10,3133.67,潜力客户
109235,5,1,1,12,2,310.13,一般
109236,1,1,1,216,3,347.20000000000005,流失
109237,2,4,3,70,9,1493.33,成长客户
109238,2,2,1,55,5,422.36,预流失
109239,2,1,1,63,2,125.83,预流失
109240,2,4,5,89,10,2823.67,成长客户
109241,5,4,4,6,8,2104.96,高价值
109242,3,1,1,34,3,263.11,一般
109243,2,2,2,91,4,1062.3999999999999,预流失
109244,4,4,3,14,8,1606.21,保持关系
109245,5,5,5,12,15,4747.74,高价值
109246,4,3,5,17,7,2949.8199999999997,保持关系
109247,3,1,1,38,1,68.82,一般
109248,4,4,4,22,9,2126.95,高价值
109249,3,2,2,39,4,1243.42,一般
109250,3,5,4,46,13,2468.1,潜力客户
109251,3,4,3,47,10,1825.5,成长客户
109252,5,3,3,1,7,1365.06,保持关系
109253,3,4,5,37,9,3559.4700000000003,潜力客户
109254,2,1,1,76,2,149.54,预流失
109255,4,4,5,25,8,4659.35,高价值
109256,2,3,2,61,7,909.19,成长客户
109257,5,5,5,9,14,3124.75,高价值
109258,4,3,3,14,7,1506.13,保持关系
109259,3,2,1,35,5,628.59,一般
109260,5,3,3,8,7,1524.27,保持关系
109261,4,1,1,27,2,486.56,一般
109264,5,4,4,5,9,2413.07,高价值
109265,5,5,4,7,12,2585.91,高价值
109266,2,3,2,65,6,907.11,成长客户
109267,5,5,4,1,13,2658.37,高价值
109268,1,1,1,162,2,76.91,流失
109269,3,3,3,41,7,1589.68,成长客户
109270,3,5,5,46,12,3307.55,潜力客户
109271,3,2,2,30,5,763.03,一般
109272,3,4,4,50,8,2404.96,潜力客户
109273,5,5,4,7,13,2012.13,高价值
109274,5,5,4,6,14,2671.79,高价值
109276,5,4,3,9,9,1426.1599999999999,保持关系
109277,3,4,3,30,8,1256.75,成长客户
109278,5,3,2,8,6,916.97,保持关系
109279,2,2,2,67,4,938.16,预流失
109280,5,5,5,8,17,5630.349999999999,高价值
109281,2,2,3,57,4,1561.51,成长客户
109282,2,3,3,74,6,1720.34,成长客户
109283,5,2,3,12,5,1829.1399999999999,成长客户
109284,3,1,1,34,3,315.35,一般
109285,2,3,2,74,7,1156.86,成长客户
109286,3,2,2,48,5,1251.3400000000001,一般
109287,2,1,1,78,2,447.41999999999996,预流失
109288,5,5,5,2,11,4189.76,高价值
109289,5,3,2,10,7,1216.54,保持关系
109290,5,4,5,1,8,3041.63,高价值
109291,3,5,5,33,13,4292.48,潜力客户
109292,5,1,1,9,3,378.58,一般
109293,2,1,1,83,2,151.77,预流失
109295,3,3,2,44,6,1181.73,成长客户
109296,1,2,2,113,4,1136.3899999999999,流失
109297,1,1,1,262,1,530.03,流失
109298,5,5,5,12,13,2749.34,高价值
109299,1,1,1,242,3,395.18,流失
109300,2,3,3,75,6,1543.66,成长客户
109301,2,3,5,85,7,2832.9900000000002,成长客户
109302,5,3,4,6,6,1942.75,保持关系
109303,5,5,3,10,11,1480.97,保持关系
109304,5,3,4,7,7,2505.0800000000004,保持关系
109306,5,5,4,9,11,2223.48,高价值
109307,1,1,1,100,1,375.33,流失
109308,3,2,2,49,4,948.6800000000001,一般
109309,1,4,5,110,9,2911.8900000000003,成长客户
109310,2,5,4,78,11,2548.34,成长客户
109311,4,3,5,20,7,2788.7200000000003,保持关系
109312,5,5,5,12,14,3951.09,高价值
109313,4,2,2,13,5,1129.69,一般
109314,5,3,2,1,7,1110.24,保持关系
109315,3,5,5,43,18,4832.34,潜力客户
109318,3,1,1,34,2,563.51,一般
109319,4,2,3,20,5,1679.59,成长客户
109320,3,4,5,31,9,5091.35,潜力客户
109321,3,3,3,35,6,1795.47,成长客户
109322,5,1,2,5,3,956.87,一般
109323,4,3,2,20,7,1192.71,保持关系
109324,3,4,4,40,10,2216.54,潜力客户
109325,3,3,3,32,7,1625.16,成长客户
109326,3,4,4,31,9,2251.73,潜力客户
109327,1,4,4,188,8,2541.57,成长客户
109328,4,5,3,20,12,1786.15,保持关系
109329,1,1,1,339,2,648.77,流失
109330,5,4,3,11,9,1525.72,保持关系
109332,5,4,3,9,10,1763.1,保持关系
109333,3,3,5,47,6,3036.82,潜力客户
109334,1,1,1,357,1,158.41,流失
109335,1,1,1,179,1,57.35,流失
109336,2,4,3,81,8,1645.56,成长客户
109337,2,1,2,67,2,966.59,预流失
109338,2,4,4,77,9,2335.8,成长客户
109339,2,4,4,61,8,2045.5,成长客户
109340,1,2,3,161,5,1328.61,成长客户
109341,5,5,5,8,14,3007.09,高价值
109342,3,1,2,29,2,683.08,一般
109343,5,2,2,3,4,961.69,一般
109344,3,4,3,33,10,1513.0600000000002,成长客户
109345,4,2,1,18,4,601.79,一般
109346,3,3,2,30,6,670.43,成长客户
109347,2,1,1,61,1,256.76,预流失
109348,5,5,5,12,13,3919.46,高价值
109349,2,1,1,95,1,162.68,预流失
109350,3,5,4,38,11,2041.87,潜力客户
109351,2,4,4,82,8,1891.4299999999998,成长客户
109352,2,1,1,97,2,93.72,预流失
109353,3,2,2,33,5,854.72,一般
109354,4,4,4,20,10,2045.33,高价值
109355,5,4,4,5,9,2439.1,高价值
109356,3,2,5,32,5,2972.66,潜力客户
109358,2,2,2,86,5,757.36,预流失
109359,2,1,1,55,2,609.0999999999999,预流失
109360,3,2,1,42,4,392.46999999999997,一般
109361,1,3,2,222,6,672.2099999999999,成长客户
109362,4,3,2,27,7,903.35,保持关系
109363,3,4,4,50,9,2394.23,潜力客户
109364,3,2,3,41,4,1764.94,成长客户
109365,4,5,5,14,12,3157.17,高价值
109366,2,5,5,79,15,3566.9700000000003,成长客户
109367,1,2,3,101,4,1591.3,成长客户
109368,1,1,4,255,3,2358.0299999999997,成长客户
109369,4,2,1,16,5,643.55,一般
109370,1,3,4,124,7,2098.33,成长客户
109371,2,4,5,60,9,3335.4700000000003,成长客户
109372,1,1,1,269,1,643.25,流失
109373,2,4,2,68,9,1205.69,成长客户
109374,5,5,5,12,11,3783.5,高价值
109375,2,2,1,53,4,426.9,预流失
109376,1,3,5,120,6,2726.44,成长客户
109377,2,3,4,71,6,1887.6200000000001,成长客户
109378,4,3,3,17,6,1328.72,保持关系
109379,3,1,2,30,3,905.1400000000001,一般
109380,2,2,2,54,4,1134.4099999999999,预流失
109381,5,4,3,9,10,1598.3600000000001,保持关系
109382,1,3,3,128,7,1559.39,成长客户
109383,5,5,5,6,16,4716.7300000000005,高价值
109384,4,4,4,16,8,2019.5900000000001,高价值
109385,3,4,2,31,8,1153.2,成长客户
109386,4,5,4,15,13,2477.14,高价值
109387,3,3,3,42,6,1428.3200000000002,成长客户
109388,2,3,3,60,7,1284.84,成长客户
109389,4,3,4,17,6,1894.65,保持关系
109390,4,2,1,13,5,459.33,一般
109391,2,4,4,86,9,1913.48,成长客户
109392,5,4,5,4,10,3030.46,高价值
109393,4,5,5,26,15,5310.89,高价值
109394,4,3,2,13,6,1072.98,保持关系
109395,4,3,2,24,6,1250.1399999999999,保持关系
109396,4,3,1,20,6,440.09,保持关系
109397,1,1,1,107,2,360.53,流失
109398,3,1,2,46,1,962.65,一般
109399,2,2,2,63,5,1120.01,预流失
109400,4,5,5,22,15,5811.0199999999995,高价值
109401,3,4,4,40,8,2240.08,潜力客户
109402,1,1,1,259,3,381.2,流失
109403,4,4,3,13,8,1858.7399999999998,保持关系
109404,3,2,2,44,5,729.58,一般
109405,4,5,5,15,11,2859.27,高价值
109406,4,5,5,17,17,5428.9800000000005,高价值
109407,3,3,4,48,7,2378.27,潜力客户
109408,4,2,2,27,5,940.2800000000001,一般
109409,3,5,5,29,16,5154.34,潜力客户
109410,3,1,1,37,2,372.82000000000005,一般
109411,5,4,5,12,9,2930.2799999999997,高价值
109412,5,3,3,12,7,1430.08,保持关系
109413,5,3,4,3,6,2341.98,保持关系
109414,1,1,1,143,1,275.86,流失
109416,3,2,1,48,5,610.14,一般
109417,1,3,4,123,6,2389.21,成长客户
109418,4,4,2,22,10,1133.94,保持关系
109419,5,2,1,2,5,636.55,一般
109420,4,5,5,28,11,3477.72,高价值
109421,5,5,4,11,11,1991.45,高价值
109422,3,2,3,37,5,1268.32,成长客户
109423,3,1,1,39,2,118.94,一般
109424,2,4,3,82,9,1509.05,成长客户
109425,2,4,5,72,9,3199.77,成长客户
109426,3,3,2,44,6,999.68,成长客户
109427,2,3,2,54,6,1059.1799999999998,成长客户
109428,1,1,1,128,2,136.76,流失
109429,3,5,5,52,12,3065.87,潜力客户
109430,5,5,5,9,16,5001.08,高价值
109432,1,2,1,110,4,305.6,流失
109433,2,4,3,59,8,1639.99,成长客户
109434,2,3,4,67,6,2125.88,成长客户
109435,5,5,4,2,16,2025.6599999999999,高价值
109436,2,5,4,59,12,2500.49,成长客户
109437,3,1,1,49,2,185.59,一般
109438,5,1,2,10,3,836.3299999999999,一般
109440,5,4,3,9,9,1638.41,保持关系
109441,1,1,1,278,2,590.27,流失
109442,4,5,5,18,11,3515.55,高价值
109443,2,2,1,76,4,598.39,预流失
109444,2,1,2,53,1,687.39,预流失
109445,4,3,3,28,7,1460.28,保持关系
109446,2,2,4,72,5,2020.76,成长客户
109447,4,3,3,28,7,1747.4299999999998,保持关系
109448,1,1,2,125,3,781.74,流失
109449,5,4,3,7,10,1584.52,保持关系
109450,3,2,3,52,5,1373.27,成长客户
109451,3,2,1,34,4,576.62,一般
109452,1,1,1,158,2,506.94,流失
109453,2,4,5,76,10,2780.03,成长客户
109454,4,3,3,27,7,1630.13,保持关系
109455,4,2,1,24,4,395.63,一般
109456,4,5,5,20,15,3275.1200000000003,高价值
109457,3,4,4,40,8,2600.92,潜力客户
109458,2,4,5,81,8,3988.57,成长客户
109459,4,2,4,23,4,2151.8199999999997,潜力客户
109460,2,3,2,86,7,1235.2600000000002,成长客户
109462,5,4,5,3,10,3240.66,高价值
109463,3,3,5,36,7,2831.91,潜力客户
109464,5,5,5,12,13,3511.15,高价值
109465,1,1,1,163,1,157.4,流失
109466,3,5,5,37,11,5137.37,潜力客户
109467,4,4,3,17,10,1775.56,保持关系
109468,1,3,3,136,6,1304.53,成长客户
109469,1,4,5,105,8,3452.91,成长客户
109470,2,4,3,59,8,1865.13,成长客户
109471,1,5,5,149,12,3481.08,成长客户
109472,5,5,4,2,11,2295.7,高价值
109473,2,4,3,56,8,1355.55,成长客户
109474,2,1,1,80,2,293.8,预流失
109475,1,2,2,164,4,1020.5,流失
109476,5,5,5,1,14,4239.45,高价值
109477,1,1,1,142,2,277.3,流失
109478,2,1,1,61,1,78.33,预流失
109479,3,4,4,33,9,2520.56,潜力客户
109480,2,4,4,77,10,2562.52,成长客户
109481,4,4,3,25,9,1662.05,保持关系
109482,4,3,3,19,7,1726.42,保持关系
109483,2,3,4,78,7,2683.31,成长客户
109484,5,4,4,9,10,2089.97,高价值
109485,5,2,2,2,4,694.09,一般
109486,2,2,1,57,5,624.27,预流失
109487,4,4,4,13,10,2174.69,高价值
109488,1,4,5,130,8,2890.5099999999998,成长客户
109489,1,1,1,272,1,38.21,流失
109490,1,1,1,180,3,423.75,流失
109491,2,5,5,98,13,4471.69,成长客户
109492,3,3,4,44,7,1984.12,潜力客户
109493,3,2,2,47,4,977.05,一般
109494,3,3,5,30,7,2970.8199999999997,潜力客户
109495,4,4,4,21,9,1920.98,高价值
109497,4,1,1,14,1,46.68,一般
109498,4,2,1,23,5,486.98,一般
109499,3,3,4,34,7,2666.3500000000004,潜力客户
109500,4,1,1,18,3,402.83000000000004,一般
109501,3,3,2,44,7,800.0799999999999,成长客户
109502,4,4,4,17,10,1950.93,高价值
109503,4,2,3,21,5,1695.54,成长客户
109504,4,5,5,28,12,3926.8500000000004,高价值
109505,1,1,2,229,2,861.08,流失
109506,3,4,5,29,8,3312.64,潜力客户
109507,5,2,1,11,4,580.75,一般
109508,4,3,2,13,7,871.44,保持关系
109509,1,1,1,100,3,348.06,流失
109510,2,5,4,69,15,2462.3199999999997,成长客户
109511,5,4,3,10,9,1793.3999999999999,保持关系
109512,1,1,1,259,1,307.72,流失
109513,2,2,3,60,5,1570.1399999999999,成长客户
109514,2,2,3,58,5,1413.22,成长客户
109515,2,5,5,84,12,3481.39,成长客户
109516,4,5,5,20,11,3374.71,高价值
109517,3,4,4,33,10,2345.57,潜力客户
109518,5,4,3,1,10,1406.8400000000001,保持关系
109519,5,5,5,7,14,3221.77,高价值
109520,3,2,1,40,5,633.99,一般
109521,4,3,3,14,6,1795.47,保持关系
109522,2,1,2,63,3,842.58,预流失
109523,2,1,1,70,2,293.2,预流失
109524,2,4,2,79,8,894.83,成长客户
109525,1,2,2,124,4,735.03,流失
109526,4,3,4,21,6,2359.86,保持关系
109527,3,3,5,43,7,3245.0,潜力客户
109528,4,2,2,21,4,1124.73,一般
109529,4,2,2,22,4,1089.45,一般
109530,3,2,2,32,4,1140.01,一般
109531,2,2,2,67,5,724.78,预流失
109532,5,5,5,9,13,3744.38,高价值
109533,5,3,3,3,7,1652.5700000000002,保持关系
109534,5,4,5,2,10,4213.25,高价值
109535,4,5,5,21,13,2959.91,高价值
109536,2,3,4,57,7,2467.47,成长客户
109537,4,1,3,19,3,1497.5,成长客户
109538,2,3,3,96,7,1594.99,成长客户
109539,2,4,3,56,8,1686.92,成长客户
109540,2,3,4,71,7,1999.96,成长客户
109541,3,2,3,39,4,1326.45,成长客户
109542,3,2,3,45,5,1568.45,成长客户
109543,2,1,2,76,3,849.35,预流失
109544,4,5,5,19,12,3069.27,高价值
109545,5,3,2,1,7,741.95,保持关系
109546,4,1,2,22,3,1053.77,一般
109547,5,1,2,9,2,860.6,一般
109548,3,3,3,31,6,1714.24,成长客户
109549,5,3,5,6,7,3120.5,保持关系
109550,1,1,1,172,2,557.59,流失
109551,2,2,2,94,4,1169.25,预流失
109552,3,5,5,33,12,2821.44,潜力客户
109553,2,5,5,59,16,3690.93,成长客户
109554,5,5,5,7,13,3644.45,高价值
109555,3,5,5,46,11,3904.82,潜力客户
109556,3,5,2,33,12,1230.56,成长客户
109557,1,1,1,180,1,138.43,流失
109558,4,1,1,17,3,473.52,一般
109559,4,3,2,20,7,1193.5900000000001,保持关系
109560,3,4,2,33,9,1036.23,成长客户
109561,4,3,5,17,7,3245.34,保持关系
109562,4,3,4,23,7,2115.84,保持关系
109563,2,2,2,55,5,1098.56,预流失
109564,1,3,3,111,7,1724.8000000000002,成长客户
